id,path,label
GDEUHBFZ,./train/GDEUHBFZ.ogg,real
GEENDFHD,./train/GEENDFHD.ogg,fake
SBWTPWVH,./train/SBWTPWVH.ogg,fake
IRFPFSHM,./train/IRFPFSHM.ogg,fake
OOVWLNLY,./train/OOVWLNLY.ogg,fake
TMVUKGKY,./train/TMVUKGKY.ogg,real
BQFICMIF,./train/BQFICMIF.ogg,real
GJEOKTJC,./train/GJEOKTJC.ogg,real
ALZPUNKF,./train/ALZPUNKF.ogg,fake
YWJYDIWN,./train/YWJYDIWN.ogg,real
COFACJYJ,./train/COFACJYJ.ogg,fake
TKKUTCNK,./train/TKKUTCNK.ogg,fake
PSTIJEWK,./train/PSTIJEWK.ogg,fake
FWKVSOTS,./train/FWKVSOTS.ogg,real
DJVYZUVP,./train/DJVYZUVP.ogg,real
MHIHCXJZ,./train/MHIHCXJZ.ogg,fake
EDQDJFEH,./train/EDQDJFEH.ogg,real
JYZPKMZW,./train/JYZPKMZW.ogg,fake
LWWRKWBM,./train/LWWRKWBM.ogg,real
MUSAVKEL,./train/MUSAVKEL.ogg,fake
RWYZKJNM,./train/RWYZKJNM.ogg,fake
SSWFCXKT,./train/SSWFCXKT.ogg,fake
TEFHJIHW,./train/TEFHJIHW.ogg,fake
YUMZNCCS,./train/YUMZNCCS.ogg,real
IMAWKLOE,./train/IMAWKLOE.ogg,fake
PRNEBLFL,./train/PRNEBLFL.ogg,real
BQMJPABR,./train/BQMJPABR.ogg,fake
NAJKCGHZ,./train/NAJKCGHZ.ogg,fake
XFBIOBEH,./train/XFBIOBEH.ogg,fake
UIROGLNT,./train/UIROGLNT.ogg,fake
BNSPFQJW,./train/BNSPFQJW.ogg,fake
QCTXMMFG,./train/QCTXMMFG.ogg,real
BSMRRXGK,./train/BSMRRXGK.ogg,real
XUIVQKES,./train/XUIVQKES.ogg,fake
IJFIURUE,./train/IJFIURUE.ogg,real
OJFVNHQO,./train/OJFVNHQO.ogg,fake
SGZZDPVE,./train/SGZZDPVE.ogg,real
QDUJWHQU,./train/QDUJWHQU.ogg,real
IMJLQMEP,./train/IMJLQMEP.ogg,real
YFKQIEGB,./train/YFKQIEGB.ogg,real
SYDWCSMC,./train/SYDWCSMC.ogg,fake
BCWZPQNO,./train/BCWZPQNO.ogg,fake
BAWZUZJF,./train/BAWZUZJF.ogg,fake
POHWYREH,./train/POHWYREH.ogg,real
QMHYRPIL,./train/QMHYRPIL.ogg,real
DMPMOATA,./train/DMPMOATA.ogg,real
ZINCJUIW,./train/ZINCJUIW.ogg,real
AEEACJIW,./train/AEEACJIW.ogg,fake
RNWVFZQX,./train/RNWVFZQX.ogg,fake
FMFPKTNK,./train/FMFPKTNK.ogg,fake
LXYIUSUJ,./train/LXYIUSUJ.ogg,real
OXVELZQC,./train/OXVELZQC.ogg,real
FCBQJEVJ,./train/FCBQJEVJ.ogg,real
SPNBEUCP,./train/SPNBEUCP.ogg,fake
REVNLNRX,./train/REVNLNRX.ogg,real
HFSREECZ,./train/HFSREECZ.ogg,real
NWHZYMQB,./train/NWHZYMQB.ogg,real
QOSZJWKB,./train/QOSZJWKB.ogg,fake
SFXKOYMF,./train/SFXKOYMF.ogg,fake
AKRCYUMZ,./train/AKRCYUMZ.ogg,fake
BEMZZLDN,./train/BEMZZLDN.ogg,fake
IIQLYDCX,./train/IIQLYDCX.ogg,real
SMVCYFOE,./train/SMVCYFOE.ogg,fake
PDSXIDPU,./train/PDSXIDPU.ogg,fake
IHOGOITH,./train/IHOGOITH.ogg,fake
ZRCUVTBG,./train/ZRCUVTBG.ogg,real
ZQVNMQET,./train/ZQVNMQET.ogg,fake
PBOWYVBE,./train/PBOWYVBE.ogg,fake
HNIVHBFM,./train/HNIVHBFM.ogg,real
KTLZCRKR,./train/KTLZCRKR.ogg,real
JUDKASMT,./train/JUDKASMT.ogg,real
TMUDCXFY,./train/TMUDCXFY.ogg,real
FHGCIGBU,./train/FHGCIGBU.ogg,fake
YNNEWZRM,./train/YNNEWZRM.ogg,real
KSPZTSZV,./train/KSPZTSZV.ogg,fake
GRVTNBIY,./train/GRVTNBIY.ogg,real
KZSVGJMQ,./train/KZSVGJMQ.ogg,fake
UTYLSTUP,./train/UTYLSTUP.ogg,fake
SDENPVXQ,./train/SDENPVXQ.ogg,fake
RAQKLCAP,./train/RAQKLCAP.ogg,fake
SGZJDPBS,./train/SGZJDPBS.ogg,fake
OUSZGUTR,./train/OUSZGUTR.ogg,real
KYJJQRWQ,./train/KYJJQRWQ.ogg,real
JCHOWZIN,./train/JCHOWZIN.ogg,fake
XUTBTNZC,./train/XUTBTNZC.ogg,real
QFQDWXQD,./train/QFQDWXQD.ogg,real
FNIAUFPY,./train/FNIAUFPY.ogg,real
EJCQTRCG,./train/EJCQTRCG.ogg,fake
YTSLJKSV,./train/YTSLJKSV.ogg,fake
VDKOIFPP,./train/VDKOIFPP.ogg,real
WGSJTTFC,./train/WGSJTTFC.ogg,fake
WTMTJLWA,./train/WTMTJLWA.ogg,fake
YAMGKFIY,./train/YAMGKFIY.ogg,fake
CSPQTVNQ,./train/CSPQTVNQ.ogg,real
EPWCFRUT,./train/EPWCFRUT.ogg,fake
CVGOVFMP,./train/CVGOVFMP.ogg,fake
RVRSUKZN,./train/RVRSUKZN.ogg,fake
RZZNWLVH,./train/RZZNWLVH.ogg,fake
UVXLGBLM,./train/UVXLGBLM.ogg,real
DFIWBKDH,./train/DFIWBKDH.ogg,real
AIXZPKTV,./train/AIXZPKTV.ogg,real
CFLEZCEO,./train/CFLEZCEO.ogg,real
RZXJEABT,./train/RZXJEABT.ogg,fake
XDTECVTA,./train/XDTECVTA.ogg,fake
HWPMUKVS,./train/HWPMUKVS.ogg,fake
NMZCOAUF,./train/NMZCOAUF.ogg,fake
VIVAAJIZ,./train/VIVAAJIZ.ogg,real
NIUGUALL,./train/NIUGUALL.ogg,fake
DLKZXGWX,./train/DLKZXGWX.ogg,real
FSKCNFAS,./train/FSKCNFAS.ogg,fake
BUEWKLCR,./train/BUEWKLCR.ogg,fake
XIGCUUYF,./train/XIGCUUYF.ogg,real
IBPTMEWA,./train/IBPTMEWA.ogg,real
KNDWMXHB,./train/KNDWMXHB.ogg,real
MYSEHPXP,./train/MYSEHPXP.ogg,fake
EGTDJCAC,./train/EGTDJCAC.ogg,fake
JHKXZPJR,./train/JHKXZPJR.ogg,real
UBZAKUYR,./train/UBZAKUYR.ogg,fake
LUQCARUB,./train/LUQCARUB.ogg,fake
COPLVQIJ,./train/COPLVQIJ.ogg,fake
FDJRPBQD,./train/FDJRPBQD.ogg,fake
URZCRBEN,./train/URZCRBEN.ogg,real
OHTZKADB,./train/OHTZKADB.ogg,real
DXHPWOQC,./train/DXHPWOQC.ogg,fake
KHXUNSJY,./train/KHXUNSJY.ogg,fake
PSJRIAFY,./train/PSJRIAFY.ogg,fake
BTOOXCNL,./train/BTOOXCNL.ogg,fake
CZSTNTFE,./train/CZSTNTFE.ogg,real
ANLTSLFC,./train/ANLTSLFC.ogg,real
BTPMGRUX,./train/BTPMGRUX.ogg,real
PVEVDMZK,./train/PVEVDMZK.ogg,fake
DJXWCMMB,./train/DJXWCMMB.ogg,fake
YQHPNCEU,./train/YQHPNCEU.ogg,real
JABTSJPK,./train/JABTSJPK.ogg,fake
ZVSIYOQN,./train/ZVSIYOQN.ogg,real
JJWWMMFH,./train/JJWWMMFH.ogg,fake
DWPIURWY,./train/DWPIURWY.ogg,real
LPOIPYUA,./train/LPOIPYUA.ogg,real
OCTJTRTF,./train/OCTJTRTF.ogg,fake
OHMEVSBI,./train/OHMEVSBI.ogg,fake
SMQSMFLK,./train/SMQSMFLK.ogg,fake
MUXOKSWI,./train/MUXOKSWI.ogg,real
ETNOGRQX,./train/ETNOGRQX.ogg,fake
UZTEOHWZ,./train/UZTEOHWZ.ogg,fake
FWLJCEHD,./train/FWLJCEHD.ogg,real
GGSWEYME,./train/GGSWEYME.ogg,real
CBTDCWRC,./train/CBTDCWRC.ogg,real
HIZEFKGT,./train/HIZEFKGT.ogg,fake
NUNZNVXC,./train/NUNZNVXC.ogg,fake
EVUGOAZA,./train/EVUGOAZA.ogg,fake
DHGVIOJE,./train/DHGVIOJE.ogg,fake
BQOFSQZR,./train/BQOFSQZR.ogg,real
DSOWGFYM,./train/DSOWGFYM.ogg,real
PQGUTHVG,./train/PQGUTHVG.ogg,real
WOWHMOIU,./train/WOWHMOIU.ogg,fake
COBAZXMY,./train/COBAZXMY.ogg,fake
VRMVKHPY,./train/VRMVKHPY.ogg,fake
TFFCOELQ,./train/TFFCOELQ.ogg,real
FQCKSXYL,./train/FQCKSXYL.ogg,real
RFORXLWL,./train/RFORXLWL.ogg,real
DWDQGCND,./train/DWDQGCND.ogg,real
GGECXJKI,./train/GGECXJKI.ogg,fake
TJBQSANU,./train/TJBQSANU.ogg,fake
LNZMUCPJ,./train/LNZMUCPJ.ogg,fake
RKMZFYCN,./train/RKMZFYCN.ogg,fake
QEIKIJBO,./train/QEIKIJBO.ogg,fake
UWVNRYNP,./train/UWVNRYNP.ogg,real
FARUOBRS,./train/FARUOBRS.ogg,fake
OZCTGIFN,./train/OZCTGIFN.ogg,fake
BNIULKHD,./train/BNIULKHD.ogg,real
IGYVLQMM,./train/IGYVLQMM.ogg,real
LNCFTJEW,./train/LNCFTJEW.ogg,real
SRYSRGPH,./train/SRYSRGPH.ogg,real
SOUYACXF,./train/SOUYACXF.ogg,fake
FTGHASIU,./train/FTGHASIU.ogg,real
XUUQBWVP,./train/XUUQBWVP.ogg,real
TRWREXPF,./train/TRWREXPF.ogg,fake
HQCSKADH,./train/HQCSKADH.ogg,real
ZKVWIIBU,./train/ZKVWIIBU.ogg,fake
QJIIKTYD,./train/QJIIKTYD.ogg,real
SQPURWQX,./train/SQPURWQX.ogg,fake
ZTIMWCZB,./train/ZTIMWCZB.ogg,fake
RWMZPJZE,./train/RWMZPJZE.ogg,real
HWTQXMVR,./train/HWTQXMVR.ogg,real
BZIGVTWE,./train/BZIGVTWE.ogg,fake
IHYWOPWK,./train/IHYWOPWK.ogg,real
RAOQQLQA,./train/RAOQQLQA.ogg,real
CPHDYUEF,./train/CPHDYUEF.ogg,real
NUQZOJZN,./train/NUQZOJZN.ogg,real
ELYNUDUK,./train/ELYNUDUK.ogg,real
ZMXTMQDL,./train/ZMXTMQDL.ogg,real
OJFLHYVD,./train/OJFLHYVD.ogg,fake
SWWTOHMR,./train/SWWTOHMR.ogg,real
PRPEJXFW,./train/PRPEJXFW.ogg,real
VLJJFWLU,./train/VLJJFWLU.ogg,fake
UECCNAPN,./train/UECCNAPN.ogg,fake
CLYGWHEU,./train/CLYGWHEU.ogg,real
IKCZHDFB,./train/IKCZHDFB.ogg,fake
NZUXROZC,./train/NZUXROZC.ogg,fake
TVLKMDLT,./train/TVLKMDLT.ogg,real
UYTAHUUT,./train/UYTAHUUT.ogg,real
GVDFLXCB,./train/GVDFLXCB.ogg,fake
ZTUWQHBT,./train/ZTUWQHBT.ogg,fake
GNPZUEFJ,./train/GNPZUEFJ.ogg,fake
NJYNQMSI,./train/NJYNQMSI.ogg,real
TWKAUPRQ,./train/TWKAUPRQ.ogg,real
YAVGTPKK,./train/YAVGTPKK.ogg,real
OTGDUHYW,./train/OTGDUHYW.ogg,real
UFRXORMR,./train/UFRXORMR.ogg,real
AXZQVVEO,./train/AXZQVVEO.ogg,real
UFGYORCB,./train/UFGYORCB.ogg,real
KFIOGGFZ,./train/KFIOGGFZ.ogg,real
KJRKNQWS,./train/KJRKNQWS.ogg,fake
BYUVYJRN,./train/BYUVYJRN.ogg,fake
IYQGRLBH,./train/IYQGRLBH.ogg,fake
MNIBAJAR,./train/MNIBAJAR.ogg,real
WJWCZIXG,./train/WJWCZIXG.ogg,fake
KHWVWOCY,./train/KHWVWOCY.ogg,real
LDFGDAGW,./train/LDFGDAGW.ogg,fake
WDTLZPYI,./train/WDTLZPYI.ogg,fake
FNJVNMOT,./train/FNJVNMOT.ogg,fake
QYZQLIYR,./train/QYZQLIYR.ogg,fake
LIMKHADT,./train/LIMKHADT.ogg,real
PZVVYXVZ,./train/PZVVYXVZ.ogg,real
CUFBOPPG,./train/CUFBOPPG.ogg,real
JKDNRZJM,./train/JKDNRZJM.ogg,fake
YNOTATFF,./train/YNOTATFF.ogg,real
BCLMPFGT,./train/BCLMPFGT.ogg,real
EJSAWDGB,./train/EJSAWDGB.ogg,real
PCHNAZIC,./train/PCHNAZIC.ogg,fake
TZRZQGYP,./train/TZRZQGYP.ogg,fake
ZFRBUSSY,./train/ZFRBUSSY.ogg,fake
SNFCSWTT,./train/SNFCSWTT.ogg,real
GIGJLHXF,./train/GIGJLHXF.ogg,real
IIULFQUJ,./train/IIULFQUJ.ogg,fake
HPFXUHEV,./train/HPFXUHEV.ogg,fake
TVAJBWTM,./train/TVAJBWTM.ogg,real
OANZJEXN,./train/OANZJEXN.ogg,fake
ITXTDLMY,./train/ITXTDLMY.ogg,real
BSDEBJOE,./train/BSDEBJOE.ogg,real
TEDJDOUN,./train/TEDJDOUN.ogg,fake
FMFDRIGQ,./train/FMFDRIGQ.ogg,fake
VXJCTMCC,./train/VXJCTMCC.ogg,fake
BMOFPZBW,./train/BMOFPZBW.ogg,real
MYYBCDBH,./train/MYYBCDBH.ogg,real
QDGPCRWH,./train/QDGPCRWH.ogg,fake
PQDYLOMG,./train/PQDYLOMG.ogg,fake
TECMYGZJ,./train/TECMYGZJ.ogg,fake
VRXICCOS,./train/VRXICCOS.ogg,fake
NWRMBIEE,./train/NWRMBIEE.ogg,real
TQXQLOXB,./train/TQXQLOXB.ogg,fake
UJFCTWCM,./train/UJFCTWCM.ogg,real
EMFDXBES,./train/EMFDXBES.ogg,real
SITRNUBH,./train/SITRNUBH.ogg,real
LWEMSESS,./train/LWEMSESS.ogg,real
TOHYWWVA,./train/TOHYWWVA.ogg,real
WOROCTDD,./train/WOROCTDD.ogg,real
GIDLZGNU,./train/GIDLZGNU.ogg,real
BEYKYEMO,./train/BEYKYEMO.ogg,fake
MIKMHEQB,./train/MIKMHEQB.ogg,real
SSWJQLPT,./train/SSWJQLPT.ogg,fake
DOEBRQJU,./train/DOEBRQJU.ogg,real
ZEOOKJQH,./train/ZEOOKJQH.ogg,real
ZIGCGTQD,./train/ZIGCGTQD.ogg,fake
RLWBXPHS,./train/RLWBXPHS.ogg,real
PJZTDNBW,./train/PJZTDNBW.ogg,real
MNSVNLEL,./train/MNSVNLEL.ogg,fake
BDHRSQWF,./train/BDHRSQWF.ogg,real
JTKAORQM,./train/JTKAORQM.ogg,real
ZYSNFVMA,./train/ZYSNFVMA.ogg,fake
UAHRULGB,./train/UAHRULGB.ogg,real
DOLRHLSZ,./train/DOLRHLSZ.ogg,fake
COKYHTLQ,./train/COKYHTLQ.ogg,real
HCLAZRER,./train/HCLAZRER.ogg,fake
ARDMTXKL,./train/ARDMTXKL.ogg,fake
AAAQOZYI,./train/AAAQOZYI.ogg,fake
ELXZZMTR,./train/ELXZZMTR.ogg,real
SAVETZNM,./train/SAVETZNM.ogg,real
LFEEPLPK,./train/LFEEPLPK.ogg,real
ZNUJVVPI,./train/ZNUJVVPI.ogg,fake
VWTEQPDE,./train/VWTEQPDE.ogg,real
MTYAUTWO,./train/MTYAUTWO.ogg,real
OZKTWVBW,./train/OZKTWVBW.ogg,real
JLYTISWF,./train/JLYTISWF.ogg,fake
PBXACSNN,./train/PBXACSNN.ogg,fake
NKKXEZSJ,./train/NKKXEZSJ.ogg,real
HDHUGXVQ,./train/HDHUGXVQ.ogg,fake
QMZFKYBV,./train/QMZFKYBV.ogg,real
VQEQIXBK,./train/VQEQIXBK.ogg,real
VDSRPLJO,./train/VDSRPLJO.ogg,real
VQDVJRQH,./train/VQDVJRQH.ogg,real
SYJORHQN,./train/SYJORHQN.ogg,real
OAZOWBYP,./train/OAZOWBYP.ogg,fake
NYBJGWMH,./train/NYBJGWMH.ogg,fake
NILUVUUR,./train/NILUVUUR.ogg,real
OLKZLSQZ,./train/OLKZLSQZ.ogg,real
MGEHMKQR,./train/MGEHMKQR.ogg,real
NUKBKGBI,./train/NUKBKGBI.ogg,fake
JORGXDXP,./train/JORGXDXP.ogg,fake
CYHWUWSA,./train/CYHWUWSA.ogg,fake
SNBAIHBF,./train/SNBAIHBF.ogg,real
EYJDSRAK,./train/EYJDSRAK.ogg,real
PNLUNMRX,./train/PNLUNMRX.ogg,fake
SIQSKCQM,./train/SIQSKCQM.ogg,real
CGGKXIJM,./train/CGGKXIJM.ogg,real
CUNUSIGH,./train/CUNUSIGH.ogg,real
VJNPVRDH,./train/VJNPVRDH.ogg,real
YZHNBXAI,./train/YZHNBXAI.ogg,fake
RPUEVILM,./train/RPUEVILM.ogg,fake
HCQGHIKY,./train/HCQGHIKY.ogg,fake
JQWRAGCV,./train/JQWRAGCV.ogg,fake
QQIABTUL,./train/QQIABTUL.ogg,fake
ZONGOWZJ,./train/ZONGOWZJ.ogg,real
YUWIBHZR,./train/YUWIBHZR.ogg,real
PTUNLZLB,./train/PTUNLZLB.ogg,fake
FYOZMDSV,./train/FYOZMDSV.ogg,fake
SSFDUFPS,./train/SSFDUFPS.ogg,real
XHASUHXB,./train/XHASUHXB.ogg,real
KLDKERGF,./train/KLDKERGF.ogg,real
CKPBTEYR,./train/CKPBTEYR.ogg,fake
EJIGPERA,./train/EJIGPERA.ogg,real
FYVTXOLR,./train/FYVTXOLR.ogg,fake
XNLJMPHT,./train/XNLJMPHT.ogg,fake
WMLDLDMK,./train/WMLDLDMK.ogg,real
IASPOADO,./train/IASPOADO.ogg,real
YYQKRBJR,./train/YYQKRBJR.ogg,fake
KZSAEQZE,./train/KZSAEQZE.ogg,real
QOCRHZPR,./train/QOCRHZPR.ogg,real
AMXHATJR,./train/AMXHATJR.ogg,fake
EQZZCGHQ,./train/EQZZCGHQ.ogg,real
RZGDNBBY,./train/RZGDNBBY.ogg,fake
LLVTHIAV,./train/LLVTHIAV.ogg,real
GCCNNVWJ,./train/GCCNNVWJ.ogg,fake
ZQYDGHQK,./train/ZQYDGHQK.ogg,real
WHSHGBWG,./train/WHSHGBWG.ogg,real
BCUCYZDO,./train/BCUCYZDO.ogg,fake
LCVGCCNN,./train/LCVGCCNN.ogg,fake
BERMWLUU,./train/BERMWLUU.ogg,fake
HMJDYQVM,./train/HMJDYQVM.ogg,fake
RAVJOYGO,./train/RAVJOYGO.ogg,fake
UWRGNIWJ,./train/UWRGNIWJ.ogg,real
RTJHKLQM,./train/RTJHKLQM.ogg,real
JTSDWMSR,./train/JTSDWMSR.ogg,real
QPXHAQXF,./train/QPXHAQXF.ogg,fake
WZCLFPBD,./train/WZCLFPBD.ogg,fake
DCFIZZMW,./train/DCFIZZMW.ogg,real
LYPPCHRP,./train/LYPPCHRP.ogg,fake
CPGHXXJM,./train/CPGHXXJM.ogg,real
NVGSYGQY,./train/NVGSYGQY.ogg,fake
UNMTSTNT,./train/UNMTSTNT.ogg,real
VEJUHFQL,./train/VEJUHFQL.ogg,real
RLUUMTLE,./train/RLUUMTLE.ogg,real
KYXKRDLA,./train/KYXKRDLA.ogg,real
QFALJTTZ,./train/QFALJTTZ.ogg,fake
DXSJVNSN,./train/DXSJVNSN.ogg,real
WNZECHEN,./train/WNZECHEN.ogg,fake
YKXWBXCT,./train/YKXWBXCT.ogg,fake
CYHHSEJY,./train/CYHHSEJY.ogg,fake
ABICOCXR,./train/ABICOCXR.ogg,real
SEIDUDVS,./train/SEIDUDVS.ogg,fake
VQSROCRZ,./train/VQSROCRZ.ogg,fake
LDXXNCTN,./train/LDXXNCTN.ogg,real
CTXDVPNG,./train/CTXDVPNG.ogg,real
SZIFGPDV,./train/SZIFGPDV.ogg,real
ZPAWZGTE,./train/ZPAWZGTE.ogg,fake
CEYXEEFY,./train/CEYXEEFY.ogg,fake
IIGPIJEY,./train/IIGPIJEY.ogg,fake
TOLGGMQA,./train/TOLGGMQA.ogg,fake
HKQNAVSD,./train/HKQNAVSD.ogg,real
CNCNRNOU,./train/CNCNRNOU.ogg,real
OBDXEXGW,./train/OBDXEXGW.ogg,fake
YSQAOJTP,./train/YSQAOJTP.ogg,real
FATDLMKF,./train/FATDLMKF.ogg,real
HJABOSTS,./train/HJABOSTS.ogg,fake
AQAXQXCO,./train/AQAXQXCO.ogg,fake
GYHGXWBB,./train/GYHGXWBB.ogg,fake
QFFABNYF,./train/QFFABNYF.ogg,fake
MNCYUQPT,./train/MNCYUQPT.ogg,fake
YOLFXIDQ,./train/YOLFXIDQ.ogg,real
SADTKHWN,./train/SADTKHWN.ogg,fake
JZWHYXZF,./train/JZWHYXZF.ogg,real
VVNEMXLV,./train/VVNEMXLV.ogg,real
TEOWVRJL,./train/TEOWVRJL.ogg,real
ZVPGPSEB,./train/ZVPGPSEB.ogg,fake
KIYYVPNT,./train/KIYYVPNT.ogg,real
BVSSPXXY,./train/BVSSPXXY.ogg,real
IMEHVOJS,./train/IMEHVOJS.ogg,real
WSPSVKPU,./train/WSPSVKPU.ogg,real
JBHTOVZA,./train/JBHTOVZA.ogg,fake
MNUVPIWN,./train/MNUVPIWN.ogg,real
QRSBPROA,./train/QRSBPROA.ogg,real
WUMHBKWA,./train/WUMHBKWA.ogg,real
KKMBHEUU,./train/KKMBHEUU.ogg,fake
NZDVGEIZ,./train/NZDVGEIZ.ogg,real
GNBLXXQU,./train/GNBLXXQU.ogg,real
KMXTQXLB,./train/KMXTQXLB.ogg,fake
XJJAZSIS,./train/XJJAZSIS.ogg,fake
CVHSZIBU,./train/CVHSZIBU.ogg,fake
HIYIXMIO,./train/HIYIXMIO.ogg,real
PXGTDXFW,./train/PXGTDXFW.ogg,fake
NEWNZOZT,./train/NEWNZOZT.ogg,fake
HSRDPBXL,./train/HSRDPBXL.ogg,fake
URVJMYRH,./train/URVJMYRH.ogg,fake
HGXWHUVB,./train/HGXWHUVB.ogg,real
JNWACHZV,./train/JNWACHZV.ogg,fake
EGXIYMLR,./train/EGXIYMLR.ogg,fake
REUKAPKV,./train/REUKAPKV.ogg,real
QKROJQTW,./train/QKROJQTW.ogg,fake
DZVWVQZJ,./train/DZVWVQZJ.ogg,fake
DVGFSVEH,./train/DVGFSVEH.ogg,real
VHLFERIR,./train/VHLFERIR.ogg,fake
CKWHCVUK,./train/CKWHCVUK.ogg,real
ICNGGLDY,./train/ICNGGLDY.ogg,real
BDAXYDHD,./train/BDAXYDHD.ogg,fake
UQJTMLZI,./train/UQJTMLZI.ogg,fake
BKQFBVDD,./train/BKQFBVDD.ogg,fake
VWRZTHWF,./train/VWRZTHWF.ogg,fake
DINVOMPS,./train/DINVOMPS.ogg,fake
XRDWMRLQ,./train/XRDWMRLQ.ogg,fake
FPDEMHEU,./train/FPDEMHEU.ogg,real
BWERWBRP,./train/BWERWBRP.ogg,real
XMMANHHM,./train/XMMANHHM.ogg,real
APVXERTY,./train/APVXERTY.ogg,real
DDFFFZZU,./train/DDFFFZZU.ogg,fake
FITYJVTH,./train/FITYJVTH.ogg,real
YRKQFEJS,./train/YRKQFEJS.ogg,fake
ENIIYSNS,./train/ENIIYSNS.ogg,fake
NYEZLIZT,./train/NYEZLIZT.ogg,fake
UNAKNCUQ,./train/UNAKNCUQ.ogg,fake
KBIHAZEL,./train/KBIHAZEL.ogg,fake
DLPGXQLM,./train/DLPGXQLM.ogg,fake
OYDMYZVU,./train/OYDMYZVU.ogg,real
FXBOIRJD,./train/FXBOIRJD.ogg,real
RVQVLAAW,./train/RVQVLAAW.ogg,fake
EFHKWOUN,./train/EFHKWOUN.ogg,real
WKSXOWBV,./train/WKSXOWBV.ogg,fake
ZESIONYR,./train/ZESIONYR.ogg,fake
BXYSGSSR,./train/BXYSGSSR.ogg,fake
BGRHKKCP,./train/BGRHKKCP.ogg,fake
DKKBNIJO,./train/DKKBNIJO.ogg,fake
QJVGJKDU,./train/QJVGJKDU.ogg,real
OTTMXJPG,./train/OTTMXJPG.ogg,fake
TBQOSYFG,./train/TBQOSYFG.ogg,real
GCUQTMDN,./train/GCUQTMDN.ogg,real
FNWXWCTF,./train/FNWXWCTF.ogg,fake
VSKYGHEG,./train/VSKYGHEG.ogg,real
XTCUSEXL,./train/XTCUSEXL.ogg,fake
XPGDLETO,./train/XPGDLETO.ogg,real
LIPZUMQS,./train/LIPZUMQS.ogg,real
GPKVBLLM,./train/GPKVBLLM.ogg,fake
RVVKGXRR,./train/RVVKGXRR.ogg,fake
YSPNMHOJ,./train/YSPNMHOJ.ogg,real
XSXJDNEC,./train/XSXJDNEC.ogg,fake
DZEUOFPE,./train/DZEUOFPE.ogg,fake
YOYQTATW,./train/YOYQTATW.ogg,fake
ZEFUBBBB,./train/ZEFUBBBB.ogg,fake
SCMGRHSC,./train/SCMGRHSC.ogg,real
TRVECJDN,./train/TRVECJDN.ogg,real
MVKZSHGA,./train/MVKZSHGA.ogg,fake
DOUZYJOV,./train/DOUZYJOV.ogg,real
SDZVPUCA,./train/SDZVPUCA.ogg,fake
EIXNNLZA,./train/EIXNNLZA.ogg,real
VRKYAELQ,./train/VRKYAELQ.ogg,real
BNBUWVWZ,./train/BNBUWVWZ.ogg,real
TKSJFDIS,./train/TKSJFDIS.ogg,fake
TUJEEYYK,./train/TUJEEYYK.ogg,real
VYOILLWG,./train/VYOILLWG.ogg,real
KVPNFCCJ,./train/KVPNFCCJ.ogg,fake
BBGEHTFP,./train/BBGEHTFP.ogg,fake
RJSVXMJH,./train/RJSVXMJH.ogg,fake
TSGREOBN,./train/TSGREOBN.ogg,real
DJLOZAQW,./train/DJLOZAQW.ogg,fake
TPTDWBLS,./train/TPTDWBLS.ogg,real
WQJYGGEY,./train/WQJYGGEY.ogg,real
HBGQSRTK,./train/HBGQSRTK.ogg,real
WCWWNZHP,./train/WCWWNZHP.ogg,fake
TDVWITWY,./train/TDVWITWY.ogg,fake
GPMTVYOF,./train/GPMTVYOF.ogg,real
LIAIUMRL,./train/LIAIUMRL.ogg,fake
QLJNEIVQ,./train/QLJNEIVQ.ogg,fake
ZIKGORVR,./train/ZIKGORVR.ogg,fake
QKHKAWMR,./train/QKHKAWMR.ogg,real
ORSPVVNS,./train/ORSPVVNS.ogg,real
QITKGVWW,./train/QITKGVWW.ogg,fake
GVOBEHIZ,./train/GVOBEHIZ.ogg,real
WPHNMCQG,./train/WPHNMCQG.ogg,real
KJVGSOKV,./train/KJVGSOKV.ogg,fake
HFJMIIZO,./train/HFJMIIZO.ogg,fake
QASEAKVF,./train/QASEAKVF.ogg,fake
JZWEJZQF,./train/JZWEJZQF.ogg,real
FZTSVBUW,./train/FZTSVBUW.ogg,real
OAEJQKJI,./train/OAEJQKJI.ogg,fake
FRSNFRHT,./train/FRSNFRHT.ogg,real
PVMTDBOA,./train/PVMTDBOA.ogg,fake
IVGEJNLB,./train/IVGEJNLB.ogg,fake
TEMZZQES,./train/TEMZZQES.ogg,fake
JHNGOBRT,./train/JHNGOBRT.ogg,real
XMGCGPOZ,./train/XMGCGPOZ.ogg,fake
KPAZKIHD,./train/KPAZKIHD.ogg,real
FETJVUKG,./train/FETJVUKG.ogg,real
MAERDLHN,./train/MAERDLHN.ogg,fake
DADRATMU,./train/DADRATMU.ogg,fake
HPUOOJSG,./train/HPUOOJSG.ogg,real
LIXAIPIH,./train/LIXAIPIH.ogg,fake
HRISPNVB,./train/HRISPNVB.ogg,real
ZELFZTTY,./train/ZELFZTTY.ogg,fake
ODCZPKYK,./train/ODCZPKYK.ogg,fake
HCXFXWYA,./train/HCXFXWYA.ogg,fake
SATLLLMV,./train/SATLLLMV.ogg,real
VJXVIDNV,./train/VJXVIDNV.ogg,fake
XDKBNKGN,./train/XDKBNKGN.ogg,real
TWUQQJBU,./train/TWUQQJBU.ogg,fake
